DDPG_small,DDPG_small_plus,DDPG_small_ultra,DDPG_medium,DDPG_medium_plus,DDPG_medium_ultra,DDPG_large,DDPG_large_plus,DDPG_large_ultra,MALA,fisher_MALA,rwm,NUTS_1c,NUTS_4c
0.1807,0.1953,0.09766,0.2285,0.1748,0.00293,0.1523,0.3418,0.3408,0.338,0.3486,0.000977,0.3408,0.1523
0.1807,0.1953,0.09766,0.2285,0.1748,0.00293,0.1523,0.3418,0.3408,0.338,0.3486,0.000977,0.3408,0.1523
0.1807,0.1953,0.09766,0.2285,0.1748,0.00293,0.1523,0.3418,0.3408,0.338,0.3486,0.000977,0.3408,0.1523
0.1807,0.1953,0.09766,0.2285,0.1748,0.00293,0.1523,0.3418,0.3408,0.338,0.3486,0.000977,0.3408,0.1523
0.1807,0.1953,0.09766,0.2285,0.1748,0.00293,0.1523,0.3418,0.3408,0.338,0.3486,0.000977,0.3408,0.1523
0.1807,0.1953,0.09766,0.2285,0.1738,0.00293,0.1523,0.3418,0.3408,0.338,0.3486,0.000977,0.3408,0.1523
0.1807,0.1953,0.09766,0.2285,0.1738,0.00293,0.1523,0.3418,0.3408,0.338,0.3486,0.000977,0.3408,0.1523
0.1807,0.1953,0.09766,0.2285,0.1738,0.00293,0.1523,0.3418,0.3408,0.338,0.3486,0.000977,0.3408,0.1523
0.1807,0.1953,0.09766,0.2285,0.1738,0.00293,0.1523,0.3418,0.3408,0.338,0.3486,0.000977,0.3408,0.1523
0.1807,0.1953,0.09766,0.2285,0.1738,0.00293,0.1523,0.3418,0.3408,0.338,0.3486,0.000977,0.3408,0.1523
0.1807,0.1953,0.09766,0.2285,0.1738,0.00293,0.1523,0.3418,0.3408,0.338,0.3486,0.000977,0.3408,0.1523
0.1807,0.1953,0.09766,0.2285,0.1738,0.00293,0.1523,0.3418,0.3408,0.338,0.3486,0.000977,0.3408,0.1523
0.1807,0.1953,0.09766,0.2285,0.1738,0.00293,0.1523,0.3418,0.3408,0.338,0.3486,0.000977,0.3408,0.1523
0.1807,0.1953,0.09766,0.2285,0.1738,0.00293,0.1523,0.3418,0.3408,0.338,0.3486,0.000977,0.3408,0.1523
0.1807,0.1953,0.09766,0.2285,0.1738,0.00293,0.1523,0.3418,0.3408,0.338,0.3486,0.000977,0.3408,0.1523
0.1807,0.1953,0.09766,0.2285,0.1738,0.00293,0.1523,0.3418,0.3408,0.338,0.3486,0.000977,0.3408,0.1523
0.1807,0.1953,0.09766,0.2285,0.1738,0.00293,0.1523,0.3418,0.3408,0.338,0.3486,0.000977,0.3408,0.1523
0.1807,0.1953,0.09766,0.2285,0.1738,0.00293,0.1523,0.3418,0.3408,0.338,0.3486,0.000977,0.3408,0.1523
0.1807,0.1953,0.09766,0.2285,0.1738,0.00293,0.1523,0.3418,0.3408,0.338,0.3486,0.000977,0.3408,0.1523
0.1807,0.1953,0.09766,0.2285,0.1738,0.00293,0.1523,0.3418,0.3408,0.338,0.3486,0.000977,0.3408,0.1523
0.1807,0.1953,0.0967,0.2285,0.1738,0.00293,0.1523,0.3418,0.3408,0.338,0.3486,0.000977,0.3408,0.1523
0.1807,0.1953,0.0967,0.2285,0.1738,0.00293,0.1523,0.3418,0.3408,0.338,0.3486,0.000977,0.3408,0.1523
0.1807,0.1953,0.0967,0.2285,0.1738,0.00293,0.1523,0.3418,0.3408,0.338,0.3486,0.000977,0.3408,0.1523
0.1807,0.1953,0.0967,0.2285,0.1738,0.00293,0.1523,0.3418,0.3408,0.338,0.3486,0.000977,0.3408,0.1523
0.1807,0.1953,0.0967,0.2285,0.1738,0.00293,0.1523,0.3418,0.3408,0.338,0.3486,0.000977,0.3408,0.1523
0.1807,0.1953,0.0967,0.2285,0.1738,0.00293,0.1523,0.3418,0.3408,0.338,0.3486,0.000977,0.3408,0.1523
0.1797,0.1943,0.0967,0.2285,0.1738,0.00293,0.1523,0.3418,0.3408,0.338,0.3486,0.000977,0.3408,0.1523
0.1797,0.1943,0.0967,0.2285,0.1729,0.00293,0.1523,0.3418,0.3408,0.338,0.3486,0.000977,0.3408,0.1523
0.1797,0.1943,0.0967,0.2285,0.1729,0.00293,0.1523,0.3418,0.3408,0.338,0.3486,0.000977,0.3408,0.1523
0.1797,0.1943,0.0967,0.2285,0.1729,0.00293,0.1523,0.3418,0.3408,0.338,0.3486,0.000977,0.3408,0.1523
0.1797,0.1943,0.0957,0.2285,0.1729,0.00293,0.1523,0.3418,0.3408,0.338,0.3486,0.000977,0.3408,0.1523
0.1797,0.1943,0.0957,0.2285,0.1729,0.00293,0.1523,0.3418,0.3408,0.338,0.3486,0.000977,0.3408,0.1523
0.1797,0.1943,0.0957,0.2285,0.1729,0.00293,0.1523,0.3418,0.3408,0.338,0.3486,0.000977,0.3408,0.1523
0.1797,0.1943,0.0957,0.2285,0.1729,0.00293,0.1523,0.3418,0.3408,0.338,0.3486,0.000977,0.3408,0.1523
0.1797,0.1943,0.0957,0.2285,0.1719,0.00293,0.1523,0.3418,0.3408,0.338,0.3486,0.000977,0.3408,0.1523
0.1797,0.1943,0.0957,0.2285,0.1719,0.00293,0.1523,0.3418,0.3408,0.338,0.3486,0.000977,0.3408,0.1523
0.1797,0.1943,0.0957,0.2285,0.1719,0.00293,0.1523,0.3418,0.3408,0.338,0.3486,0.000977,0.3408,0.1523
0.1797,0.1953,0.0957,0.2285,0.1719,0.00293,0.1523,0.3418,0.3408,0.338,0.3486,0.000977,0.3408,0.1523
0.1797,0.1943,0.0957,0.2285,0.1719,0.00293,0.1523,0.3418,0.3408,0.338,0.3486,0.000977,0.3408,0.1523
0.1797,0.1943,0.0957,0.2285,0.1719,0.00293,0.1523,0.3418,0.3408,0.338,0.3486,0.000977,0.3408,0.1523
0.1797,0.1943,0.0957,0.2285,0.1719,0.00293,0.1523,0.3418,0.3408,0.338,0.3486,0.000977,0.3408,0.1523
0.1797,0.1943,0.0957,0.2285,0.1719,0.00293,0.1523,0.3418,0.3408,0.338,0.3486,0.000977,0.3408,0.1523
0.1797,0.1943,0.0957,0.2285,0.1719,0.00293,0.1523,0.3418,0.3408,0.338,0.3486,0.000977,0.3408,0.1523
0.1797,0.1943,0.0957,0.2285,0.1719,0.00293,0.1523,0.3418,0.3408,0.338,0.3486,0.000977,0.3408,0.1523
0.1797,0.1943,0.0957,0.2285,0.1719,0.00293,0.1523,0.3418,0.3408,0.338,0.3486,0.000977,0.3408,0.1523
0.1797,0.1943,0.0957,0.2285,0.1719,0.00293,0.1523,0.3418,0.3408,0.338,0.3486,0.000977,0.3408,0.1523
0.1797,0.1943,0.0957,0.2285,0.1719,0.00293,0.1523,0.3418,0.3408,0.338,0.3486,0.000977,0.3408,0.1523
0.1787,0.1943,0.0957,0.2285,0.1719,0.00293,0.1523,0.3418,0.3408,0.338,0.3486,0.000977,0.3408,0.1523
0.1787,0.1943,0.0957,0.2285,0.1719,0.00293,0.1523,0.3418,0.3408,0.338,0.3486,0.000977,0.3408,0.1523
0.1787,0.1943,0.0957,0.2285,0.1719,0.00293,0.1523,0.3418,0.3408,0.338,0.3486,0.000977,0.3408,0.1523
0.1787,0.1943,0.0957,0.2285,0.1719,0.001953,0.1523,0.3418,0.3408,0.338,0.3486,0.000977,0.3408,0.1523
0.1787,0.1943,0.0957,0.2285,0.1719,0.001953,0.1523,0.3418,0.3408,0.338,0.3486,0.000977,0.3408,0.1523
0.1787,0.1943,0.0957,0.2285,0.1719,0.001953,0.1523,0.3418,0.3408,0.338,0.3486,0.000977,0.3408,0.1523
0.1787,0.1943,0.0957,0.2285,0.1719,0.001953,0.1523,0.3418,0.3408,0.338,0.3486,0.000977,0.3408,0.1523
0.1787,0.1943,0.0957,0.2285,0.1709,0.001953,0.1523,0.3418,0.3408,0.338,0.3486,0.000977,0.3408,0.1523
0.1787,0.1943,0.0957,0.2285,0.1709,0.001953,0.1523,0.3418,0.3408,0.338,0.3486,0.000977,0.3408,0.1523
0.1787,0.1943,0.0957,0.2285,0.1709,0.001953,0.1523,0.3418,0.3408,0.338,0.3486,0.000977,0.3408,0.1523
0.1787,0.1943,0.0957,0.2285,0.1709,0.001953,0.1523,0.3418,0.3408,0.338,0.3486,0.000977,0.3408,0.1523
0.1787,0.1943,0.0947,0.2285,0.1709,0.001953,0.1523,0.3418,0.3408,0.338,0.3486,0.000977,0.3408,0.1523
0.1787,0.1943,0.0947,0.2285,0.1709,0.001953,0.1523,0.3418,0.3408,0.338,0.3486,0.000977,0.3408,0.1523
0.1787,0.1943,0.0947,0.2285,0.1709,0.001953,0.1523,0.3418,0.3408,0.338,0.3486,0.000977,0.3408,0.1523
0.1787,0.1943,0.0947,0.2285,0.1709,0.001953,0.1523,0.3418,0.3408,0.338,0.3486,0.001953,0.3408,0.1523
0.1787,0.1943,0.0947,0.2285,0.1699,0.001953,0.1523,0.3418,0.3408,0.338,0.3486,0.001953,0.3408,0.1523
0.1787,0.1943,0.0947,0.2285,0.1699,0.001953,0.1523,0.3418,0.3408,0.338,0.3486,0.001953,0.3408,0.1523
0.1787,0.1943,0.0947,0.2285,0.1699,0.001953,0.1523,0.3418,0.3408,0.338,0.3486,0.001953,0.3408,0.1523
0.1787,0.1943,0.0947,0.2285,0.1699,0.001953,0.1523,0.3418,0.3408,0.338,0.3486,0.001953,0.3408,0.1523
0.1787,0.1953,0.0947,0.2285,0.1699,0.001953,0.1523,0.3418,0.3408,0.338,0.3486,0.001953,0.3408,0.1523
0.1787,0.1943,0.0947,0.2285,0.1699,0.001953,0.1523,0.3418,0.3408,0.338,0.3486,0.001953,0.3408,0.1523
0.1787,0.1943,0.0947,0.2285,0.1699,0.001953,0.1523,0.3418,0.3408,0.338,0.3486,0.001953,0.3408,0.1523
0.1787,0.1943,0.09375,0.2285,0.1699,0.001953,0.1523,0.3418,0.3408,0.338,0.3486,0.001953,0.3408,0.1523
0.1787,0.1943,0.09375,0.2285,0.1699,0.001953,0.1523,0.3418,0.3408,0.338,0.3486,0.001953,0.3408,0.1523
0.1787,0.1943,0.09375,0.2285,0.1699,0.001953,0.1523,0.3418,0.3408,0.338,0.3486,0.001953,0.3408,0.1523
0.1787,0.1943,0.09375,0.2285,0.1699,0.001953,0.1523,0.3418,0.3408,0.338,0.3486,0.001953,0.3408,0.1523
0.1787,0.1943,0.09375,0.2285,0.1699,0.001953,0.1523,0.3418,0.3408,0.338,0.3486,0.001953,0.3408,0.1523
0.1787,0.1943,0.09375,0.2285,0.1699,0.001953,0.1523,0.3418,0.3408,0.338,0.3486,0.001953,0.3408,0.1523
0.1787,0.1943,0.09375,0.2285,0.1699,0.001953,0.1523,0.3418,0.3408,0.338,0.3486,0.001953,0.3408,0.1523
0.1787,0.1943,0.09375,0.2285,0.1699,0.001953,0.1523,0.3418,0.3408,0.338,0.3486,0.001953,0.3408,0.1523
0.1787,0.1943,0.09375,0.2285,0.1699,0.001953,0.1523,0.3418,0.3408,0.338,0.3486,0.001953,0.3408,0.1523
0.1787,0.1943,0.09375,0.2285,0.1699,0.001953,0.1523,0.3418,0.3408,0.338,0.3486,0.001953,0.3408,0.1523
0.1787,0.1943,0.09375,0.2285,0.1699,0.001953,0.1523,0.3418,0.3408,0.338,0.3486,0.001953,0.3408,0.1523
0.1787,0.1943,0.09375,0.2285,0.1699,0.001953,0.1523,0.3418,0.3408,0.338,0.3486,0.001953,0.3408,0.1523
0.1787,0.1943,0.09375,0.2285,0.1699,0.001953,0.1523,0.3418,0.3408,0.338,0.3486,0.001953,0.3408,0.1523
0.1797,0.1943,0.09375,0.2285,0.1699,0.001953,0.1523,0.3418,0.3408,0.338,0.3486,0.001953,0.3408,0.1523
0.1797,0.1943,0.09375,0.2285,0.1699,0.001953,0.1523,0.3418,0.3408,0.338,0.3486,0.001953,0.3408,0.1523
0.1797,0.1943,0.09375,0.2285,0.1699,0.001953,0.1523,0.3418,0.3408,0.338,0.3486,0.001953,0.3408,0.1523
0.1797,0.1943,0.09375,0.2285,0.1699,0.001953,0.1523,0.3418,0.3408,0.338,0.3486,0.001953,0.3408,0.1523
0.1797,0.1943,0.09375,0.2285,0.169,0.001953,0.1523,0.3418,0.3408,0.338,0.3486,0.001953,0.3408,0.1523
0.1797,0.1943,0.09375,0.2285,0.169,0.001953,0.1523,0.3418,0.3408,0.338,0.3486,0.001953,0.3408,0.1523
0.1797,0.1943,0.09375,0.2285,0.169,0.001953,0.1523,0.3418,0.3408,0.338,0.3486,0.001953,0.3408,0.1523
0.1797,0.1943,0.09375,0.2285,0.169,0.001953,0.1523,0.3418,0.3408,0.338,0.3486,0.001953,0.3408,0.1523
0.1797,0.1943,0.09375,0.2285,0.169,0.001953,0.1523,0.3418,0.3408,0.338,0.3486,0.001953,0.3408,0.1523
0.1797,0.1943,0.09375,0.2285,0.169,0.001953,0.1523,0.3418,0.3408,0.338,0.3486,0.001953,0.3408,0.1523
0.1797,0.1943,0.09375,0.2285,0.169,0.001953,0.1523,0.3418,0.3408,0.338,0.3486,0.001953,0.3408,0.1523
0.1797,0.1943,0.09375,0.2285,0.169,0.001953,0.1523,0.3418,0.3408,0.338,0.3486,0.001953,0.3408,0.1523
0.1797,0.1943,0.09375,0.2285,0.169,0.001953,0.1523,0.3418,0.3408,0.338,0.3486,0.001953,0.3408,0.1523
0.1797,0.1943,0.09375,0.2295,0.168,0.001953,0.1523,0.3418,0.3408,0.338,0.3486,0.001953,0.3408,0.1523
0.1797,0.1943,0.09375,0.2295,0.168,0.001953,0.1523,0.3418,0.3408,0.338,0.3486,0.001953,0.3408,0.1523
0.1797,0.1943,0.09375,0.2295,0.168,0.001953,0.1523,0.3418,0.3408,0.338,0.3486,0.001953,0.3408,0.1523
0.1797,0.1943,0.09375,0.2295,0.168,0.001953,0.1523,0.3418,0.3408,0.338,0.3486,0.001953,0.3408,0.1523
0.1797,0.1943,0.0928,0.2295,0.168,0.001953,0.1523,0.3418,0.3408,0.338,0.3486,0.001953,0.3408,0.1523
0.1797,0.1943,0.0928,0.2295,0.168,0.001953,0.1523,0.3418,0.3408,0.338,0.3486,0.001953,0.3408,0.1523
0.1797,0.1943,0.0928,0.2295,0.168,0.001953,0.1523,0.3418,0.3408,0.338,0.3486,0.001953,0.3408,0.1523
0.1797,0.1943,0.0928,0.2295,0.168,0.001953,0.1523,0.3418,0.3408,0.338,0.3486,0.001953,0.3408,0.1523
0.1797,0.1943,0.0928,0.2295,0.168,0.001953,0.1523,0.3418,0.3408,0.338,0.3486,0.001953,0.3408,0.1523
0.1797,0.1943,0.0928,0.2295,0.168,0.001953,0.1523,0.3418,0.3408,0.338,0.3486,0.001953,0.3408,0.1523
0.1797,0.1943,0.0928,0.2295,0.168,0.001953,0.1523,0.3418,0.3408,0.338,0.3486,0.001953,0.3408,0.1523
0.1797,0.1943,0.0928,0.2295,0.168,0.001953,0.1523,0.3418,0.3408,0.338,0.3486,0.001953,0.3408,0.1523
0.1797,0.1943,0.0928,0.2295,0.168,0.001953,0.1523,0.3418,0.3408,0.338,0.3486,0.001953,0.3408,0.1523
0.1797,0.1943,0.0928,0.2295,0.168,0.001953,0.1523,0.3418,0.3408,0.338,0.3486,0.001953,0.3408,0.1523
0.1797,0.1943,0.0918,0.2295,0.168,0.001953,0.1523,0.3418,0.3408,0.338,0.3486,0.001953,0.3408,0.1523
0.1797,0.1943,0.0918,0.2295,0.168,0.001953,0.1523,0.3418,0.3408,0.338,0.3486,0.001953,0.3408,0.1523
0.1797,0.1943,0.0918,0.2295,0.168,0.001953,0.1523,0.3418,0.3408,0.338,0.3486,0.001953,0.3408,0.1523
0.1797,0.1943,0.0918,0.2295,0.168,0.001953,0.1523,0.3418,0.3408,0.338,0.3486,0.001953,0.3408,0.1523
0.1797,0.1943,0.0918,0.2295,0.168,0.001953,0.1523,0.3418,0.3408,0.338,0.3486,0.001953,0.3408,0.1523
0.1797,0.1943,0.0918,0.2295,0.168,0.001953,0.1523,0.3418,0.3408,0.338,0.3486,0.001953,0.3408,0.1523
0.1797,0.1943,0.0918,0.2295,0.168,0.001953,0.1523,0.3418,0.3408,0.338,0.3486,0.001953,0.3408,0.1523
0.1797,0.1943,0.0918,0.2295,0.168,0.001953,0.1523,0.3418,0.3408,0.338,0.3486,0.001953,0.3408,0.1523
0.1797,0.1943,0.0918,0.2295,0.168,0.001953,0.1523,0.3418,0.3408,0.338,0.3486,0.001953,0.3408,0.1523
0.1797,0.1943,0.0918,0.2295,0.168,0.001953,0.1523,0.3418,0.3408,0.338,0.3486,0.001953,0.3408,0.1523
0.1797,0.1943,0.0918,0.2295,0.167,0.001953,0.1523,0.3418,0.3408,0.338,0.3486,0.001953,0.3408,0.1523
0.1797,0.1943,0.0918,0.2295,0.167,0.001953,0.1523,0.3418,0.3408,0.338,0.3486,0.001953,0.3408,0.1523
0.1797,0.1943,0.0918,0.2295,0.167,0.001953,0.1523,0.3418,0.3408,0.338,0.3486,0.001953,0.3408,0.1523
0.1797,0.1943,0.0918,0.2295,0.167,0.001953,0.1523,0.3418,0.3408,0.338,0.3486,0.001953,0.3408,0.1523
0.1797,0.1934,0.0918,0.2295,0.167,0.001953,0.1523,0.3418,0.3408,0.338,0.3486,0.001953,0.3408,0.1523
0.1797,0.1934,0.0918,0.2295,0.167,0.001953,0.1523,0.3418,0.3408,0.338,0.3486,0.001953,0.3408,0.1523
0.1797,0.1934,0.0918,0.2295,0.167,0.001953,0.1523,0.3418,0.3408,0.338,0.3486,0.001953,0.3408,0.1523
0.1797,0.1934,0.0918,0.2295,0.167,0.001953,0.1523,0.3418,0.3408,0.338,0.3486,0.001953,0.3408,0.1523
0.1797,0.1934,0.0918,0.2295,0.166,0.001953,0.1523,0.3418,0.3408,0.338,0.3486,0.001953,0.3408,0.1523
0.1797,0.1934,0.0918,0.2295,0.166,0.001953,0.1523,0.3418,0.3408,0.338,0.3486,0.001953,0.3408,0.1523
0.1807,0.1943,0.0918,0.2295,0.166,0.001953,0.1523,0.3418,0.3408,0.338,0.3486,0.001953,0.3408,0.1523
0.1807,0.1943,0.0918,0.2295,0.166,0.001953,0.1523,0.3418,0.3408,0.338,0.3486,0.001953,0.3408,0.1523
0.1807,0.1943,0.0918,0.2295,0.166,0.001953,0.1523,0.3418,0.3408,0.338,0.3486,0.001953,0.3408,0.1523
0.1807,0.1943,0.0918,0.2295,0.166,0.001953,0.1523,0.3418,0.3408,0.338,0.3486,0.001953,0.3408,0.1523
0.1807,0.1943,0.0918,0.2295,0.166,0.001953,0.1523,0.3418,0.3408,0.338,0.3486,0.001953,0.3408,0.1523
0.1797,0.1943,0.0918,0.2305,0.166,0.001953,0.1523,0.3418,0.3408,0.338,0.3486,0.001953,0.3408,0.1523
0.1797,0.1943,0.0918,0.2305,0.166,0.001953,0.1523,0.3418,0.3408,0.338,0.3486,0.001953,0.3408,0.1523
0.1797,0.1943,0.0918,0.2305,0.166,0.001953,0.1523,0.3418,0.3408,0.338,0.3486,0.001953,0.3408,0.1523
0.1797,0.1943,0.0918,0.2305,0.166,0.001953,0.1523,0.3418,0.3408,0.338,0.3486,0.001953,0.3408,0.1523
0.1797,0.1943,0.0918,0.2305,0.166,0.001953,0.1523,0.3418,0.3408,0.338,0.3486,0.001953,0.3408,0.1523
0.1797,0.1934,0.0908,0.2305,0.166,0.001953,0.1523,0.3418,0.3408,0.338,0.3486,0.001953,0.3408,0.1523
0.1797,0.1934,0.0908,0.2305,0.166,0.001953,0.1523,0.3418,0.3408,0.338,0.3486,0.001953,0.3408,0.1523
0.1797,0.1934,0.0908,0.2305,0.166,0.001953,0.1523,0.3418,0.3408,0.338,0.3486,0.001953,0.3408,0.1523
0.1797,0.1934,0.0908,0.2305,0.166,0.001953,0.1523,0.3418,0.3408,0.338,0.3486,0.001953,0.3408,0.1523
0.1797,0.1934,0.0908,0.2305,0.166,0.001953,0.1523,0.3418,0.3408,0.338,0.3486,0.001953,0.3408,0.1523
0.1797,0.1934,0.0908,0.2305,0.166,0.001953,0.1523,0.3418,0.3408,0.338,0.3486,0.001953,0.3408,0.1523
0.1797,0.1934,0.0908,0.2305,0.166,0.001953,0.1523,0.3418,0.3408,0.338,0.3486,0.001953,0.3408,0.1523
0.1797,0.1934,0.0908,0.2305,0.166,0.001953,0.1523,0.3418,0.3408,0.338,0.3486,0.001953,0.3408,0.1523
0.1797,0.1934,0.0908,0.2305,0.166,0.001953,0.1523,0.3418,0.3408,0.338,0.3486,0.001953,0.3408,0.1523
0.1797,0.1943,0.0908,0.2305,0.166,0.001953,0.1523,0.3418,0.3408,0.338,0.3486,0.001953,0.3408,0.1523
0.1797,0.1943,0.0908,0.2305,0.166,0.001953,0.1523,0.3418,0.3408,0.338,0.3486,0.001953,0.3408,0.1523
0.1797,0.1943,0.0908,0.2305,0.166,0.001953,0.1523,0.3418,0.3408,0.338,0.3486,0.001953,0.3408,0.1523
0.1807,0.1943,0.0908,0.2305,0.166,0.001953,0.1523,0.3418,0.3408,0.338,0.3486,0.001953,0.3408,0.1523
0.1797,0.1943,0.0908,0.2305,0.165,0.001953,0.1523,0.3418,0.3408,0.338,0.3486,0.001953,0.3408,0.1523
0.1797,0.1943,0.0908,0.2305,0.165,0.001953,0.1523,0.3418,0.3408,0.338,0.3486,0.001953,0.3408,0.1523
0.1797,0.1943,0.0908,0.2305,0.165,0.001953,0.1523,0.3418,0.3408,0.338,0.3486,0.001953,0.3408,0.1523
0.1797,0.1943,0.0908,0.2305,0.165,0.001953,0.1523,0.3418,0.3408,0.338,0.3486,0.001953,0.3408,0.1523
0.1797,0.1943,0.0908,0.2305,0.165,0.000977,0.1523,0.3418,0.3408,0.338,0.3486,0.001953,0.3408,0.1523
0.1797,0.1943,0.0908,0.2305,0.165,0.000977,0.1523,0.3418,0.3408,0.338,0.3486,0.001953,0.3408,0.1523
0.1797,0.1943,0.0908,0.2305,0.165,0.000977,0.1523,0.3418,0.3408,0.338,0.3486,0.001953,0.3408,0.1523
0.1807,0.1943,0.0908,0.2305,0.1641,0.000977,0.1523,0.3418,0.3408,0.338,0.3486,0.001953,0.3408,0.1523
0.1807,0.1934,0.0908,0.2305,0.1641,0.000977,0.1523,0.3418,0.3408,0.338,0.3486,0.001953,0.3408,0.1523
0.1807,0.1934,0.08984,0.2305,0.1641,0.000977,0.1523,0.3418,0.3408,0.338,0.3486,0.001953,0.3408,0.1523
0.1807,0.1934,0.08984,0.2305,0.1641,0.000977,0.1523,0.3418,0.3408,0.338,0.3486,0.001953,0.3408,0.1523
0.1807,0.1934,0.08984,0.2305,0.1641,0.000977,0.1523,0.3418,0.3408,0.338,0.3486,0.001953,0.3408,0.1523
0.1807,0.1934,0.08984,0.2305,0.1641,0.000977,0.1523,0.3418,0.3408,0.338,0.3486,0.001953,0.3408,0.1523
0.1807,0.1934,0.08984,0.2305,0.1641,0.000977,0.1523,0.3418,0.3408,0.338,0.3486,0.001953,0.3408,0.1523
0.1807,0.1934,0.08984,0.2305,0.1641,0.000977,0.1523,0.3418,0.3408,0.338,0.3486,0.001953,0.3408,0.1523
0.1807,0.1934,0.08984,0.2305,0.1641,0.000977,0.1523,0.3418,0.3408,0.338,0.3486,0.00293,0.3408,0.1523
0.1807,0.1934,0.08984,0.2305,0.1641,0.000977,0.1523,0.3418,0.3408,0.338,0.3486,0.00293,0.3408,0.1523
0.1807,0.1934,0.08984,0.2305,0.1641,0.000977,0.1523,0.3418,0.3408,0.338,0.3486,0.00293,0.3408,0.1523
0.1807,0.1934,0.08984,0.2305,0.1641,0.000977,0.1523,0.3418,0.3408,0.338,0.3486,0.00293,0.3408,0.1523
0.1807,0.1934,0.08984,0.2305,0.1641,0.000977,0.1523,0.3418,0.3408,0.338,0.3486,0.00293,0.3408,0.1523
0.1807,0.1934,0.08984,0.2305,0.1641,0.000977,0.1523,0.3418,0.3408,0.338,0.3486,0.00293,0.3408,0.1523
0.1807,0.1934,0.08984,0.2305,0.1641,0.000977,0.1523,0.3418,0.3408,0.338,0.3486,0.00293,0.3408,0.1523
0.1807,0.1934,0.08984,0.2305,0.1641,0.000977,0.1523,0.3418,0.3408,0.338,0.3486,0.00293,0.3408,0.1523
0.1807,0.1934,0.08984,0.2305,0.1641,0.000977,0.1523,0.3418,0.3408,0.338,0.3486,0.00293,0.3408,0.1523
0.1807,0.1934,0.08984,0.2305,0.1641,0.000977,0.1523,0.3418,0.3408,0.338,0.3486,0.00293,0.3408,0.1523
0.1807,0.1934,0.08984,0.2305,0.1631,0.000977,0.1523,0.3418,0.3408,0.338,0.3486,0.00293,0.3408,0.1523
0.1807,0.1934,0.08984,0.2305,0.1631,0.000977,0.1523,0.3418,0.3408,0.338,0.3486,0.00293,0.3408,0.1523
0.1807,0.1934,0.08984,0.2305,0.1631,0.000977,0.1523,0.3418,0.3408,0.338,0.3486,0.00293,0.3408,0.1523
0.1807,0.1934,0.08984,0.2305,0.1631,0.000977,0.1523,0.3418,0.3408,0.338,0.3486,0.00293,0.3408,0.1523
0.1807,0.1934,0.08984,0.2305,0.1631,0.000977,0.1523,0.3418,0.3408,0.338,0.3486,0.00293,0.3408,0.1523
0.1797,0.1934,0.08984,0.2305,0.1631,0.000977,0.1523,0.3418,0.3408,0.338,0.3486,0.00293,0.3408,0.1523
0.1797,0.1934,0.08984,0.2305,0.1631,0.000977,0.1523,0.3418,0.3408,0.338,0.3486,0.00293,0.3408,0.1523
0.1797,0.1934,0.08984,0.2305,0.1631,0.000977,0.1523,0.3418,0.3408,0.338,0.3486,0.00293,0.3408,0.1523
0.1797,0.1934,0.08984,0.2305,0.1631,0.000977,0.1523,0.3418,0.3408,0.338,0.3486,0.001953,0.3408,0.1523
0.1797,0.1934,0.08984,0.2305,0.1621,0.000977,0.1523,0.3418,0.3408,0.338,0.3486,0.001953,0.3408,0.1523
0.1797,0.1934,0.08984,0.2305,0.1621,0.000977,0.1523,0.3418,0.3408,0.338,0.3486,0.001953,0.3408,0.1523
0.1797,0.1934,0.08984,0.2305,0.1621,0.000977,0.1523,0.3418,0.3408,0.338,0.3486,0.001953,0.3408,0.1523
0.1797,0.1934,0.08984,0.2305,0.1621,0.000977,0.1523,0.3418,0.3408,0.338,0.3486,0.001953,0.3408,0.1523
0.1797,0.1934,0.08984,0.2305,0.1621,0.000977,0.1523,0.3418,0.3408,0.338,0.3486,0.001953,0.3408,0.1523
0.1797,0.1934,0.08984,0.2305,0.1621,0.000977,0.1523,0.3418,0.3408,0.338,0.3486,0.001953,0.3408,0.1523
0.1797,0.1934,0.08984,0.2305,0.1621,0.000977,0.1523,0.3418,0.3408,0.338,0.3486,0.001953,0.3408,0.1523
0.1797,0.1934,0.08984,0.2305,0.1621,0.000977,0.1523,0.3418,0.3408,0.338,0.3486,0.001953,0.3408,0.1523
0.1797,0.1934,0.08984,0.2305,0.1621,0.000977,0.1523,0.3418,0.3408,0.338,0.3486,0.001953,0.3408,0.1523
0.1797,0.1934,0.08984,0.2305,0.1621,0.000977,0.1523,0.3418,0.3408,0.338,0.3486,0.001953,0.3408,0.1523
0.1797,0.1934,0.08984,0.2305,0.1621,0.000977,0.1523,0.3418,0.3408,0.338,0.3486,0.001953,0.3408,0.1523
0.1797,0.1934,0.08984,0.2305,0.1621,0.000977,0.1523,0.3418,0.3408,0.338,0.3486,0.001953,0.3408,0.1523
0.1797,0.1934,0.08984,0.2305,0.1621,0.000977,0.1523,0.3418,0.3408,0.338,0.3486,0.001953,0.3408,0.1523
0.1797,0.1934,0.08984,0.2305,0.1621,0.000977,0.1523,0.3418,0.3408,0.338,0.3486,0.001953,0.3408,0.1523
0.1797,0.1934,0.08984,0.2305,0.1621,0.000977,0.1523,0.3418,0.3408,0.338,0.3486,0.001953,0.3408,0.1523
0.1797,0.1934,0.08984,0.2305,0.1621,0.000977,0.1523,0.3418,0.3408,0.338,0.3486,0.001953,0.3408,0.1523
